statedistrict,datetime,tempmax,tempmin,temp,humidity,rainsum,rain,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,country
colombo,1997-05-29,31.2,30.0,30.6,73.9,0.0,False,False,,,16.8,219.8,1010.5,76.5,29.4,,,,06:23:24,18:52:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-05-30,30.7,27.7,29.3,83.3,3.432,True,False,,,15.1,220.4,1009.8,58.0,24.2,,,,06:23:27,18:52:55,0.78,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-05-31,30.7,29.0,29.9,78.9,0.858,True,False,,,19.2,225.3,1011.5,70.0,28.9,,,,06:23:30,18:53:08,0.82,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-01,31.4,28.2,29.8,77.2,0.0,False,False,,,15.8,231.3,1011.5,45.7,24.9,,,,06:23:34,18:53:22,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-02,30.7,28.1,29.3,79.3,0.0,False,False,,,18.4,237.4,1011.7,55.7,22.7,,,,06:23:38,18:53:36,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-03,31.2,26.1,28.7,83.2,0.0,False,False,,,19.4,228.2,1011.5,54.7,22.7,,,,06:23:44,18:53:50,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-04,31.1,26.2,28.2,86.9,0.0,False,False,,,15.3,247.0,1011.9,43.8,18.1,,,,06:23:49,18:54:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-05,31.8,26.4,29.5,80.3,0.0,False,False,,,14.3,204.0,1010.4,63.3,22.6,,,,06:23:56,18:54:19,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-06,31.1,24.9,28.6,79.9,31.301,True,False,,,12.7,222.3,1010.1,62.4,24.9,,,,06:24:03,18:54:33,0.03,Rain Partially cloudy,Clearing in the afternoon with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-07,31.1,25.2,28.1,84.8,0.0,False,False,,,18.9,204.1,1010.8,40.7,21.0,,,,06:24:10,18:54:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-08,30.8,25.2,28.3,82.9,0.858,True,False,,,15.6,228.1,1011.2,60.5,24.9,,,,06:24:18,18:55:03,0.1,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-09,29.7,24.6,27.7,81.4,15.628,True,False,,,19.7,211.4,1011.4,74.7,24.9,,,,06:24:26,18:55:17,0.13,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-10,31.0,24.1,27.8,83.0,0.043,True,False,,,15.8,195.3,1010.7,44.7,21.0,,,,06:24:35,18:55:32,0.16,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-11,31.1,25.4,28.1,82.1,0.0,False,False,,,17.1,198.6,1009.5,47.5,22.7,,,,06:24:45,18:55:46,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-12,29.1,24.2,26.7,86.2,42.464,True,False,,,13.7,180.9,1008.1,60.7,22.6,,,,06:24:55,18:56:01,0.22,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-13,28.3,24.4,26.6,89.1,25.853,True,False,,,10.3,202.6,1009.2,96.2,18.0,,,,06:25:05,18:56:15,0.25,Rain Overcast,Cloudy skies throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-14,30.7,24.7,27.6,84.7,21.574,True,False,,,18.4,270.6,1008.8,48.9,18.0,,,,06:25:15,18:56:30,0.29,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-06-15,31.0,25.1,28.2,80.5,0.0,False,False,,,15.3,230.5,1009.0,58.2,22.7,,,,06:25:26,18:56:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-16,31.3,24.9,27.5,83.8,0.0,False,False,,,11.7,178.6,1010.1,46.7,20.5,,,,06:25:38,18:56:58,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-17,31.1,25.9,28.6,80.2,0.0,False,False,,,12.2,247.0,1010.6,62.9,22.7,,,,06:25:50,18:57:12,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-18,31.1,25.4,28.3,83.2,0.515,True,False,,,17.8,248.1,1010.2,71.1,22.7,,,,06:26:02,18:57:26,0.42,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-19,30.0,26.1,27.7,85.7,0.0,False,False,,,12.7,189.4,1009.3,66.7,20.5,,,,06:26:14,18:57:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-20,30.6,26.1,28.9,81.5,4.974,True,False,,,14.8,226.5,1010.2,59.4,20.5,,,,06:26:26,18:57:53,0.48,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-06-21,30.6,25.7,28.4,82.6,1.716,True,False,,,14.5,216.3,1009.9,34.3,21.9,,,,06:26:39,18:58:06,0.5,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,1997-06-22,31.7,26.4,29.1,81.2,0.0,False,False,,,18.4,214.9,1009.9,56.1,22.7,,,,06:26:52,18:58:19,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-06-23,30.0,28.4,29.4,80.0,1.744,True,False,,,24.1,239.9,1009.6,82.5,22.2,,,,06:27:06,18:58:32,0.59,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-24,29.4,26.1,27.8,86.8,23.142,True,False,,,16.0,248.7,1007.7,90.0,28.6,,,,06:27:19,18:58:44,0.62,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,1997-06-25,30.2,27.4,28.8,78.3,21.295,True,False,,,18.9,245.3,1007.1,90.0,22.7,,,,06:27:33,18:58:56,0.66,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-26,28.4,25.7,27.4,86.6,21.864,True,False,,,11.7,206.8,1006.4,85.7,9.7,,,,06:27:46,18:59:07,0.69,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,1997-06-27,29.1,25.9,27.1,90.2,22.301,True,False,,,11.2,235.8,1005.7,75.7,14.6,,,,06:28:00,18:59:18,0.75,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-28,29.6,27.4,28.7,79.2,8.579,True,False,,,26.4,273.0,1005.7,71.8,25.2,,,,06:28:14,18:59:29,0.77,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-06-29,28.2,26.1,27.5,85.6,0.614,True,False,,,19.2,262.8,1004.5,90.5,15.8,,,,06:28:28,18:59:39,0.8,Rain Overcast,Cloudy skies throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-06-30,30.9,27.7,29.0,76.7,1.716,True,False,,,27.7,262.2,1005.9,69.7,22.7,,,,06:28:42,18:59:49,0.84,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-07-01,31.0,27.1,28.8,77.7,1.678,True,False,,,18.4,254.2,1006.9,69.7,22.7,,,,06:28:55,18:59:57,0.87,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-07-02,28.6,25.1,26.7,87.9,11.0,True,False,,,10.6,212.6,1007.6,62.9,17.5,,,,06:29:09,19:00:06,0.91,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-03,,,,,,False,False,,,0.0,,,,,,,,06:29:23,19:00:14,0.95,nan,,,Sri Lanka
colombo,1997-07-04,30.4,25.2,27.3,86.1,7.142,True,False,,,12.4,231.0,1008.7,54.8,20.5,,,,06:29:37,19:00:22,0.98,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-05,30.6,29.7,30.2,75.4,10.148,True,False,,,20.5,244.1,1008.4,44.3,27.7,,,,06:29:50,19:00:29,0.0,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,1997-07-06,28.6,28.1,28.4,81.1,0.0,False,False,,,22.3,245.5,1008.7,50.0,21.0,,,,06:30:04,19:00:36,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-07,28.2,24.1,26.3,87.5,16.673,True,False,,,25.6,246.8,1009.5,84.7,14.7,,,,06:30:18,19:00:42,0.08,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-08,25.1,24.1,24.6,91.4,4.3,True,False,,,0.0,,1010.3,75.0,16.0,,,,06:30:31,19:00:47,0.11,Rain Partially cloudy,Clearing in the afternoon with early morning rain.,rain,Sri Lanka
colombo,1997-07-09,,,,,,False,False,,,0.0,,,,,,,,06:30:44,19:00:52,0.15,nan,,,Sri Lanka
colombo,1997-07-10,,,,,,False,False,,,0.0,,,,,,,,06:30:57,19:00:57,0.18,nan,,,Sri Lanka
colombo,1997-07-11,,,,,,False,False,,,0.0,,,,,,,,06:31:10,19:01:00,0.21,nan,,,Sri Lanka
colombo,1997-07-12,,,,,,False,False,,,0.0,,,,,,,,06:31:23,19:01:03,0.24,nan,,,Sri Lanka
colombo,1997-07-13,,,,,,False,False,,,0.0,,,,,,,,06:31:35,19:01:05,0.25,nan,,,Sri Lanka
colombo,1997-07-14,30.9,28.2,29.6,77.4,0.0,False,False,,,24.1,251.4,1009.0,75.1,23.4,,,,06:31:47,19:01:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-15,31.6,28.4,29.7,76.0,0.0,False,False,,,34.7,259.5,1008.2,69.3,22.6,,,,06:31:59,19:01:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-16,30.2,28.1,29.0,77.9,0.0,False,False,,,33.5,259.7,1006.2,76.7,20.5,,,,06:32:10,19:01:08,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,Sri Lanka
colombo,1997-07-17,31.1,28.1,29.8,74.6,0.0,False,False,,,24.4,270.0,1005.2,50.0,24.9,,,,06:32:21,19:01:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-18,31.0,29.3,30.2,72.6,0.0,False,False,,,31.3,270.4,1007.6,74.3,19.5,,,,06:32:32,19:01:06,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,Sri Lanka
colombo,1997-07-19,30.0,28.1,28.9,80.4,0.0,False,False,,,27.7,267.1,1007.7,92.5,17.9,,,,06:32:43,19:01:04,0.47,Overcast,Cloudy skies throughout the day.,cloudy,Sri Lanka
colombo,1997-07-20,28.1,27.3,27.6,88.8,3.471,True,False,,,22.6,269.3,1007.0,96.7,8.1,,,,06:32:53,19:01:01,0.5,Rain Overcast,Cloudy skies throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-07-21,27.6,24.7,26.5,91.6,64.818,True,False,,,27.7,271.2,1008.2,100.0,8.4,,,,06:33:02,19:00:57,0.54,Rain Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-22,30.3,26.1,27.9,83.6,27.264,True,False,,,23.6,261.5,1008.1,96.8,21.0,,,,06:33:12,19:00:53,0.57,Rain Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-23,29.2,27.4,28.2,78.9,2.0,True,False,,,23.8,248.6,1007.2,96.2,24.9,,,,06:33:21,19:00:48,0.61,Rain Overcast,Cloudy skies throughout the day with rain.,rain,Sri Lanka
colombo,1997-07-24,29.9,26.9,28.2,81.1,9.006,True,False,,,29.5,232.9,1009.7,89.4,19.8,,,,06:33:29,19:00:42,0.64,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-07-25,28.7,26.7,27.7,81.8,16.301,True,False,,,27.7,236.3,1010.7,82.5,22.7,,,,06:33:37,19:00:36,0.68,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-07-26,29.1,25.1,27.3,85.3,6.716,True,False,,,14.8,228.3,1010.7,80.0,22.7,,,,06:33:45,19:00:29,0.72,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-07-27,25.9,25.1,25.5,94.5,0.0,False,False,,,9.4,160.0,1011.2,40.0,16.0,,,,06:33:52,19:00:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-28,30.7,27.7,29.4,72.0,1.0,True,False,,,17.4,231.8,1012.2,64.3,24.9,,,,06:33:59,19:00:12,0.79,Rain Partially cloudy,Partly cloudy throughout the day with afternoon rain.,rain,Sri Lanka
colombo,1997-07-29,30.0,27.4,28.7,78.6,0.0,False,False,,,18.4,237.7,1010.3,53.2,22.7,,,,06:34:05,19:00:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-30,30.7,27.7,28.9,76.8,0.0,False,False,,,22.3,234.9,1008.9,55.0,21.9,,,,06:34:11,18:59:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-07-31,30.4,24.9,28.0,82.2,0.4,True,False,,,16.6,226.2,1008.5,57.5,22.0,,,,06:34:17,18:59:41,0.89,Rain Partially cloudy,Partly cloudy throughout the day with rain clearing later.,rain,Sri Lanka
colombo,1997-08-01,29.1,25.4,27.7,84.2,3.131,True,False,,,15.8,206.3,1009.1,50.4,18.2,,,,06:34:22,18:59:29,0.93,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-08-02,30.9,27.9,29.2,80.7,0.0,False,False,,,18.9,230.5,1010.0,54.3,22.7,,,,06:34:26,18:59:17,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-03,31.5,27.9,29.5,78.3,0.0,False,False,,,25.4,247.4,1010.5,55.0,22.7,,,,06:34:30,18:59:04,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-04,31.1,28.2,29.4,78.0,0.0,False,False,,,27.7,243.9,1010.3,60.7,22.7,,,,06:34:34,18:58:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-05,31.4,27.4,29.0,77.3,0.0,False,False,,,35.3,259.8,1010.3,63.9,22.7,,,,06:34:37,18:58:35,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-06,30.9,27.1,29.0,77.3,0.0,False,False,,,25.9,237.6,1010.6,32.2,22.7,,,,06:34:39,18:58:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-07,28.9,27.1,28.1,83.0,15.142,True,False,,,20.5,251.0,1010.6,67.5,17.9,,,,06:34:41,18:58:03,0.13,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-08-08,30.6,25.2,27.5,86.5,22.442,True,False,,,18.7,261.5,1010.9,76.4,15.8,,,,06:34:43,18:57:47,0.16,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-08-09,29.1,27.4,28.1,80.7,2.257,True,False,,,14.8,239.1,1011.1,77.6,20.5,,,,06:34:44,18:57:29,0.2,Rain Partially cloudy,Clearing in the afternoon with rain.,rain,Sri Lanka
colombo,1997-08-10,30.1,27.4,28.4,80.1,0.0,False,False,,,18.4,250.4,1012.1,52.3,21.4,,,,06:34:45,18:57:11,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-11,29.9,27.4,28.4,78.9,0.0,False,False,,,20.5,242.2,1012.5,56.7,20.5,,,,06:34:45,18:56:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-12,30.4,29.1,29.8,72.4,0.0,False,False,,,24.4,252.8,1012.5,59.3,29.4,,,,06:34:45,18:56:32,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-13,30.9,27.9,29.5,74.6,0.0,False,False,,,15.0,244.8,1012.7,50.5,24.9,,,,06:34:44,18:56:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-14,30.0,26.4,28.0,83.9,2.574,True,False,,,23.3,248.3,1012.3,60.9,24.9,,,,06:34:43,18:55:51,0.36,Rain Partially cloudy,Becoming cloudy in the afternoon with afternoon rain.,rain,Sri Lanka
colombo,1997-08-15,30.9,24.4,27.6,82.0,2.574,True,False,,,18.7,231.7,1012.2,66.5,21.0,,,,06:34:41,18:55:30,0.39,Rain Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,Sri Lanka
colombo,1997-08-16,30.1,26.1,27.9,81.0,0.0,False,False,,,17.3,239.7,1011.4,55.2,20.5,,,,06:34:39,18:55:08,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-17,30.4,27.4,28.7,74.3,0.0,False,False,,,22.3,230.0,1010.9,44.7,22.7,,,,06:34:37,18:54:45,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-18,29.1,27.4,28.0,78.1,0.0,False,False,,,22.3,253.7,1008.9,57.1,20.5,,,,06:34:34,18:54:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-19,30.1,28.1,29.0,76.4,0.0,False,False,,,22.3,255.2,1008.4,76.1,22.7,,,,06:34:31,18:53:58,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-20,30.2,28.1,29.1,79.5,7.792,True,False,,,23.1,255.5,1009.4,66.7,18.9,,,,06:34:27,18:53:34,0.56,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-08-21,28.1,26.4,27.2,86.9,7.148,True,False,,,20.5,242.2,1010.3,87.5,12.1,,,,06:34:23,18:53:09,0.6,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-08-22,30.1,26.7,28.4,83.3,4.086,True,False,,,22.3,250.1,1010.3,69.7,21.0,,,,06:34:18,18:52:44,0.63,Rain Partially cloudy,Clearing in the afternoon with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-08-23,30.1,26.1,28.0,83.8,17.783,True,False,,,20.5,237.1,1010.6,63.8,20.5,,,,06:34:13,18:52:18,0.66,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-08-24,30.3,25.1,27.8,83.0,7.563,True,False,,,21.5,254.2,1010.4,54.3,19.2,,,,06:34:08,18:51:51,0.7,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-08-25,30.4,27.2,28.9,76.7,0.0,False,False,,,16.6,233.7,1009.8,46.8,22.7,,,,06:34:02,18:51:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-26,31.2,28.1,29.2,79.8,0.0,False,False,,,24.6,246.4,1009.3,51.4,20.5,,,,06:33:56,18:50:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-27,31.1,29.3,30.2,70.9,0.0,False,False,,,23.3,266.6,1008.9,45.0,27.9,,,,06:33:50,18:50:29,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-28,28.2,27.4,27.8,83.8,0.0,False,False,,,20.5,236.5,1008.6,55.0,16.0,,,,06:33:43,18:50:01,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-29,28.1,28.1,28.1,79.7,21.448,True,False,,,18.4,250.0,1009.0,90.0,11.4,,,,06:33:36,18:49:32,0.87,Rain Partially cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,Sri Lanka
colombo,1997-08-30,30.4,27.2,28.4,79.5,0.0,False,False,,,24.1,241.0,1010.0,68.6,22.7,,,,06:33:29,18:49:03,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-08-31,30.7,26.2,28.5,79.9,0.0,False,False,,,14.0,247.8,1010.2,72.0,24.2,,,,06:33:21,18:48:34,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-01,30.7,27.1,28.6,79.7,0.0,False,False,,,14.0,209.9,1009.9,67.5,22.7,,,,06:33:14,18:48:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-02,30.8,27.4,28.8,77.8,0.0,False,False,,,18.4,236.5,1009.8,60.4,18.0,,,,06:33:05,18:47:34,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-03,26.7,26.7,26.7,88.6,0.0,False,False,,,0.0,,1010.2,50.0,16.0,,,,06:32:57,18:47:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-04,,,,,,False,False,,,0.0,,,,,,,,06:32:49,18:46:33,0.08,nan,,,Sri Lanka
colombo,1997-09-05,30.7,25.1,27.9,82.5,0.0,False,False,,,12.5,210.0,1009.9,53.6,22.7,,,,06:32:40,18:46:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-06,30.9,25.1,28.3,80.9,25.852,True,False,,,22.1,234.0,1010.4,65.0,15.8,,,,06:32:31,18:45:31,0.14,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-09-07,31.3,25.4,28.3,82.5,0.0,False,False,,,17.4,258.0,1010.3,50.0,21.1,,,,06:32:22,18:44:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-08,30.0,25.4,27.7,82.0,0.0,False,False,,,12.7,204.0,1008.8,48.6,22.7,,,,06:32:12,18:44:28,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,Sri Lanka
colombo,1997-09-09,31.0,24.7,27.8,81.7,0.0,False,False,,,14.8,209.1,1009.9,54.3,18.2,,,,06:32:03,18:43:56,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,Sri Lanka
colombo,1997-09-10,31.6,24.7,27.3,83.6,2.216,True,False,,,19.2,174.4,1010.4,45.0,18.2,,,,06:31:53,18:43:24,0.25,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,1997-09-11,31.0,23.4,27.8,80.6,0.858,True,False,,,22.3,266.0,1010.2,60.0,10.4,,,,06:31:44,18:42:52,0.31,Rain Partially cloudy,Partly cloudy throughout the day with rain.,rain,Sri Lanka
colombo,1997-09-12,29.6,24.4,26.7,87.4,19.716,True,False,,,14.8,251.8,1010.8,76.4,13.6,,,,06:31:34,18:42:19,0.35,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-09-13,30.0,24.2,26.0,89.0,28.295,True,False,,,20.5,241.9,1011.5,78.3,17.6,,,,06:31:24,18:41:47,0.38,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-09-14,30.1,25.1,27.7,83.5,17.289,True,False,,,10.1,238.0,1012.1,88.6,24.8,,,,06:31:14,18:41:14,0.41,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,1997-09-15,26.2,24.1,24.9,94.5,30.174,True,False,,,9.4,179.0,1011.1,99.7,13.2,,,,06:31:04,18:40:42,0.45,Rain Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
colombo,1997-09-16,26.2,25.4,25.9,90.4,98.487,True,False,,,2.1,200.6,1011.3,97.1,13.1,,,,06:30:54,18:40:09,0.48,Rain Overcast,Cloudy skies throughout the day with rain.,rain,Sri Lanka
colombo,1997-09-17,30.1,24.9,27.7,81.4,15.448,True,False,,,12.7,268.9,1012.6,86.2,18.7,,,,06:30:44,18:39:36,0.5,Rain Partially cloudy,Becoming cloudy in the afternoon with rain.,rain,Sri Lanka
colombo,1997-09-18,29.9,23.7,26.3,85.2,27.096,True,False,,,17.1,337.6,1013.5,71.1,22.7,,,,06:30:34,18:39:04,0.55,Rain Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,Sri Lanka
